timestamp,battery_temp,solar_power,gyro_x,fuel_pressure
2025-01-01 00:00:00,30.7211542551337,6.9540212063551365,-0.05176344037760085,149.3506555311073
2025-01-01 00:00:01,30.011417137847726,6.903807184264029,-0.08883818948322439,149.15278162310716
2025-01-01 00:00:02,29.927526028868872,6.927260711815309,-0.002699314343065584,149.91651643275173
2025-01-01 00:00:03,30.579043241689988,6.951232458201139,0.005629563800836412,150.38991987493387
2025-01-01 00:00:04,30.27281378330892,6.994982120815376,-0.07391356687693981,150.15461214348218
2025-01-01 00:00:05,30.182102775725514,7.050500069062854,-0.02739862062217001,150.54149939661156
2025-01-01 00:00:06,29.222010688028,7.005741773419969,0.02332333544358646,150.09446866703368
2025-01-01 00:00:07,30.097831995931255,7.079141471170271,-0.06048304536113524,150.41991447509633
2025-01-01 00:00:08,29.966539785196083,6.938188712946386,0.01736192421859447,150.0601626657502
2025-01-01 00:00:09,29.919862593804694,7.151232634227588,0.005823209311307867,150.11256312520476
2025-01-01 00:00:10,29.689845212947585,7.032811491779802,0.00014124667595425008,150.11392252575118
2025-01-01 00:00:11,30.06078761633386,7.067406355981394,-0.02924474359589991,149.7889576287887
2025-01-01 00:00:12,30.485219089113475,7.07091480459338,0.05149823207822483,150.30734735717462
2025-01-01 00:00:13,29.205465252548738,7.2159305305435675,0.08133044551218649,149.78239251438129
2025-01-01 00:00:14,29.585016083934995,6.81701170579377,-0.04154354493887862,149.99008538012063
2025-01-01 00:00:15,30.112549054993462,7.168005079378409,-0.0574877421028679,149.87768590898006
2025-01-01 00:00:16,30.20946892509083,7.0418387799187885,-0.07450408491951176,150.11290714780966
2025-01-01 00:00:17,30.35837697684982,6.88914718296054,-0.016011004631229366,150.04735838009827
2025-01-01 00:00:18,29.57347065478509,7.020913635000564,0.08868543185114178,150.30383230066684
2025-01-01 00:00:19,29.78716822299832,7.097907694218073,0.053181431752111166,150.55928401951675
2025-01-01 00:00:20,30.379293613638215,7.017951540653785,-0.0393438311216055,150.53568517280888
2025-01-01 00:00:21,30.25163078975712,7.110511781337259,-8.846756419871228e-05,149.36515087936277
2025-01-01 00:00:22,29.972013224454287,7.001862909479729,0.025037599179821676,149.54645888272083
2025-01-01 00:00:23,30.180328400900112,6.925635777892683,0.019833692190508158,149.5381955752737
2025-01-01 00:00:24,30.105271140480134,7.01983308221587,0.0246760379760982,150.19475125003544
2025-01-01 00:00:25,30.054419613438174,7.06015682235143,-0.1099744817267656,149.19659663519425
2025-01-01 00:00:26,29.867134694295665,7.057816205411237,0.0052279738797229094,150.12327586175385
2025-01-01 00:00:27,30.15261282150688,7.101112183160923,0.010096274311773302,149.99980871386552
2025-01-01 00:00:28,30.159639033203824,6.817677830588322,0.027200802948012054,149.74030596234493
2025-01-01 00:00:29,30.047890081829973,7.068978084108581,0.03999015380594353,149.8791399352115
2025-01-01 00:00:30,30.42878846835454,7.029132076919511,-0.06458197325043259,149.6964374993255
2025-01-01 00:00:31,30.46638828920147,6.951951771825888,0.04139386258768795,150.60142886522374
2025-01-01 00:00:32,30.4595809140918,6.978301919559773,0.005726000053914451,149.07209195520474
2025-01-01 00:00:33,30.652237780581324,6.968436397532416,0.008639458204008054,150.57656400739782
2025-01-01 00:00:34,30.421391542009676,7.103433193402579,-0.0030337141214348356,149.70066875424
2025-01-01 00:00:35,30.564131019753304,6.87711410225246,-0.03590302389778491,150.09560984738505
2025-01-01 00:00:36,30.26617910931818,7.083907332715131,-0.03294701144967615,150.08019596126314
2025-01-01 00:00:37,29.488341730253104,7.179991959842134,-0.048345449855839814,150.37511882341505
2025-01-01 00:00:38,29.647761651795747,6.999626788791328,-0.11554858716004818,149.96245391855507
2025-01-01 00:00:39,30.219474641461392,7.052958783912456,-0.026000805472949397,149.6520392087839
2025-01-01 00:00:40,30.63030610612313,7.0725015541320415,-0.04550102133190312,149.7882537096815
2025-01-01 00:00:41,30.048022582713134,7.104239676586654,0.022083565317561324,150.1684630588126
2025-01-01 00:00:42,30.660183830576774,7.017168972073179,-0.03244179345070695,149.2497433618164
2025-01-01 00:00:43,29.748069482291786,7.196514184398116,-0.0861906961895641,150.34879933354975
2025-01-01 00:00:44,30.680038102853192,7.081396643061253,-0.045656616409533585,150.00505650187677
2025-01-01 00:00:45,30.14630054101899,7.257727276088597,0.007383939395134479,150.53702446184138
2025-01-01 00:00:46,30.42779239322344,7.000581076189734,-0.0680536492838945,149.82017488618973
2025-01-01 00:00:47,29.944047520550296,7.055139760467781,0.020707905423131112,150.22773436450484
2025-01-01 00:00:48,30.401025155401182,7.234462510231278,0.060060130582433806,150.16548088652686
2025-01-01 00:00:49,30.639152171540864,7.112502801420592,-0.09602279269413405,150.25262528379386
2025-01-01 00:00:50,30.554787369130317,7.109309181074939,0.06109804894526819,150.01618271215094
2025-01-01 00:00:51,30.35137173002692,7.110108965732098,-0.0034120299481063873,150.13334523307702
2025-01-01 00:00:52,30.791487866485973,7.279034613778701,-0.05943622893730371,150.01430691892492
